participant,muscle,nmes,trial,session,condition,event_out,left,right,img_emo,img_oasis,Are you finished?,base_mood,Interested,Distressed,Excited,Upset,Strong,Guilty,Scared,Hostile,Enthusiastic,Proud,Irritable,Alert,Ashamed,Inspired,Nervous,Determined,Attentive,Jittery,Active,Afraid,muscle_order_n,Notes for Experiment,Notes DAO,Notes ZM,height,weight,age,sex,ethnicity,education,prior_exp,reason,reason_open,worried,excited,TAS_1,TAS_2,TAS_3,TAS_4,TAS_5,TAS_6,TAS_7,TAS_8,TAS_9,TAS_10,TAS_11,TAS_12,TAS_13,TAS_14,TAS_15,TAS_16,TAS_17,TAS_18,TAS_19,TAS_20,BMI,TAS_total,left_ma,right_ma,nmes_int,neg_affect,pos_affect,corrected_AU12_r,corrected_AU15_r,image,fnmes,valence,arousal,discomfort,image_present
18,dao,0,34,1,3,134,0,0,neg,images\Dog_26.jpg,NA,66.66666666666666,3,1,2,1,2,1,1,1,3,1,2,3,1,2,1,2,4,2,3,1,0-1,no issues. But accidently ran dao block twice. Reject,"No issues, worked first time","Nice weak smile, had to adjust both positioning and voltage to avoid eye and tooth.",180,74,21,Male,White,Some University but no degree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.839506172839506,NA,0,0,0,12,25,0,0.01865748709122203,congruent emotion,off,70.09014887857695,13.89815351894818,NA,1
18,dao,0,36,1,3,134,0,0,neg,images\War_8.jpg,No,66.66666666666666,3,1,2,1,2,1,1,1,3,1,2,3,1,2,1,2,4,2,3,1,0-1,no issues. But accidently ran dao block twice. Reject,"No issues, worked first time","Nice weak smile, had to adjust both positioning and voltage to avoid eye and tooth.",180,74,21,Male,White,Some University but no degree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.839506172839506,NA,0,0,0,12,25,0,0.03686746987951806,congruent emotion,off,NA,13.142884764114465,3.5509715777262194,1
18,dao,100,1,1,1,65,600,600,0,images\blank.jpg,NA,66.66666666666666,3,1,2,1,2,1,1,1,3,1,2,3,1,2,1,2,4,2,3,1,0-1,no issues. But accidently ran dao block twice. Reject,"No issues, worked first time","Nice weak smile, had to adjust both positioning and voltage to avoid eye and tooth.",180,74,21,Male,White,Some University but no degree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.839506172839506,NA,30,30,30,12,25,0,0.06493975903614457,none,dao 100,74.24412703016242,5.590197215777259,22.88585170146945,0
18,dao,100,18,1,1,129,600,600,neu,images\Sidewalk_3.jpg,NA,66.66666666666666,3,1,2,1,2,1,1,1,3,1,2,3,1,2,1,2,4,2,3,1,0-1,no issues. But accidently ran dao block twice. Reject,"No issues, worked first time","Nice weak smile, had to adjust both positioning and voltage to avoid eye and tooth.",180,74,21,Male,White,Some University but no degree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.839506172839506,NA,30,30,30,12,25,0,-0.20772805507745268,neutral,dao 100,76.7365139211137,12.916304137664348,NA,1
18,dao,100,2,1,1,65,600,600,0,images\blank.jpg,NA,66.66666666666666,3,1,2,1,2,1,1,1,3,1,2,3,1,2,1,2,4,2,3,1,0-1,no issues. But accidently ran dao block twice. Reject,"No issues, worked first time","Nice weak smile, had to adjust both positioning and voltage to avoid eye and tooth.",180,74,21,Male,White,Some University but no degree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.839506172839506,NA,30,30,30,12,25,0,0.014647160068846818,none,dao 100,74.09307327919566,10.42391724671307,NA,0
18,dao,100,2,1,1,65,600,600,0,images\blank.jpg,No,66.66666666666666,3,1,2,1,2,1,1,1,3,1,2,3,1,2,1,2,4,2,3,1,0-1,no issues. But accidently ran dao block twice. Reject,"No issues, worked first time","Nice weak smile, had to adjust both positioning and voltage to avoid eye and tooth.",180,74,21,Male,White,Some University but no degree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.839506172839506,NA,30,30,30,12,25,0,0.014647160068846818,none,dao 100,NA,NA,NA,0
18,dao,100,3,1,1,65,600,600,0,images\blank.jpg,No,66.66666666666666,3,1,2,1,2,1,1,1,3,1,2,3,1,2,1,2,4,2,3,1,0-1,no issues. But accidently ran dao block twice. Reject,"No issues, worked first time","Nice weak smile, had to adjust both positioning and voltage to avoid eye and tooth.",180,74,21,Male,White,Some University but no degree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.839506172839506,NA,30,30,30,12,25,0,-0.010206540447504294,none,dao 100,NA,NA,19.41161542923433,0
18,dao,100,3,1,1,65,600,600,0,images\blank.jpg,NA,66.66666666666666,3,1,2,1,2,1,1,1,3,1,2,3,1,2,1,2,4,2,3,1,0-1,no issues. But accidently ran dao block twice. Reject,"No issues, worked first time","Nice weak smile, had to adjust both positioning and voltage to avoid eye and tooth.",180,74,21,Male,White,Some University but no degree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.839506172839506,NA,30,30,30,12,25,0,-0.010206540447504294,none,dao 100,73.56438515081207,NA,NA,0
18,dao,50,19,1,2,130,300,300,neu,images\Rocks_3.jpg,NA,66.66666666666666,3,1,2,1,2,1,1,1,3,1,2,3,1,2,1,2,4,2,3,1,0-1,no issues. But accidently ran dao block twice. Reject,"No issues, worked first time","Nice weak smile, had to adjust both positioning and voltage to avoid eye and tooth.",180,74,21,Male,White,Some University but no degree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.839506172839506,NA,15,15,15,12,25,0,-0.07192771084337349,neutral,dao 50,78.02047080433101,NA,NA,1
18,dao,50,25,1,2,133,300,300,neg,images\Pigeon_6.jpg,NA,66.66666666666666,3,1,2,1,2,1,1,1,3,1,2,3,1,2,1,2,4,2,3,1,0-1,no issues. But accidently ran dao block twice. Reject,"No issues, worked first time","Nice weak smile, had to adjust both positioning and voltage to avoid eye and tooth.",180,74,21,Male,White,Some University but no degree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.839506172839506,NA,15,15,15,12,25,0,0.010843373493975897,congruent emotion,dao 50,78.3225783062645,13.747099767981435,10.348390371229698,1
18,dao,50,28,1,2,133,300,300,neg,images\Car_accident_2.jpg,No,66.66666666666666,3,1,2,1,2,1,1,1,3,1,2,3,1,2,1,2,4,2,3,1,0-1,no issues. But accidently ran dao block twice. Reject,"No issues, worked first time","Nice weak smile, had to adjust both positioning and voltage to avoid eye and tooth.",180,74,21,Male,White,Some University but no degree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.839506172839506,NA,15,15,15,12,25,0,0.058915662650602406,congruent emotion,dao 50,NA,13.596046017014697,7.629422853828305,1
18,dao,50,31,1,2,133,300,300,neg,images\Jail_4.jpg,NA,66.66666666666666,3,1,2,1,2,1,1,1,3,1,2,3,1,2,1,2,4,2,3,1,0-1,no issues. But accidently ran dao block twice. Reject,"No issues, worked first time","Nice weak smile, had to adjust both positioning and voltage to avoid eye and tooth.",180,74,21,Male,White,Some University but no degree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.839506172839506,NA,15,15,15,12,25,0,-0.21542168674698797,congruent emotion,dao 50,73.41333139984532,NA,NA,1
18,dao,50,5,1,2,66,300,300,0,images\blank.jpg,NA,66.66666666666666,3,1,2,1,2,1,1,1,3,1,2,3,1,2,1,2,4,2,3,1,0-1,no issues. But accidently ran dao block twice. Reject,"No issues, worked first time","Nice weak smile, had to adjust both positioning and voltage to avoid eye and tooth.",180,74,21,Male,White,Some University but no degree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.839506172839506,NA,15,15,15,12,25,0,0.04585197934595525,none,dao 50,79.75758894044857,11.632347254447025,7.78047660479505,0
18,dao,50,6,1,2,66,300,300,0,images\blank.jpg,NA,66.66666666666666,3,1,2,1,2,1,1,1,3,1,2,3,1,2,1,2,4,2,3,1,0-1,no issues. But accidently ran dao block twice. Reject,"No issues, worked first time","Nice weak smile, had to adjust both positioning and voltage to avoid eye and tooth.",180,74,21,Male,White,Some University but no degree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.839506172839506,NA,15,15,15,12,25,0,0.043184165232358,none,dao 50,74.84834203402939,11.179186001546793,NA,0
18,dao,50,6,1,2,66,300,300,0,images\blank.jpg,No,66.66666666666666,3,1,2,1,2,1,1,1,3,1,2,3,1,2,1,2,4,2,3,1,0-1,no issues. But accidently ran dao block twice. Reject,"No issues, worked first time","Nice weak smile, had to adjust both positioning and voltage to avoid eye and tooth.",180,74,21,Male,White,Some University but no degree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.839506172839506,NA,15,15,15,12,25,0,0.043184165232358,none,dao 50,NA,NA,NA,0
18,zm,0,61,2,3,67,0,0,0,images\blank.jpg,NA,66.66666666666666,3,1,2,1,2,1,1,1,3,1,2,3,1,2,1,2,4,2,3,1,0-1,no issues. But accidently ran dao block twice. Reject,"No issues, worked first time","Nice weak smile, had to adjust both positioning and voltage to avoid eye and tooth.",180,74,21,Male,White,Some University but no degree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.839506172839506,NA,0,0,0,12,25,0,-0.18074010327022377,none,off,72.50700889,13.59604602,0,0
18,zm,0,71,2,3,131,0,0,neu,images\Cardboard_2.jpg,No,66.66666666666666,3,1,2,1,2,1,1,1,3,1,2,3,1,2,1,2,4,2,3,1,0-1,no issues. But accidently ran dao block twice. Reject,"No issues, worked first time","Nice weak smile, had to adjust both positioning and voltage to avoid eye and tooth.",180,74,21,Male,White,Some University but no degree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.839506172839506,NA,0,0,0,12,25,0,0.08337349397590361,neutral,off,NA,NA,0,1
18,zm,100,54,2,1,65,450,500,0,images\blank.jpg,No,66.66666666666666,3,1,2,1,2,1,1,1,3,1,2,3,1,2,1,2,4,2,3,1,0-1,no issues. But accidently ran dao block twice. Reject,"No issues, worked first time","Nice weak smile, had to adjust both positioning and voltage to avoid eye and tooth.",180,74,21,Male,White,Some University but no degree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.839506172839506,NA,22.5,25,23.75,12,25,0,-0.6839414802065404,none,zm 100,NA,NA,NA,0
18,zm,100,57,2,1,65,450,500,0,images\blank.jpg,NA,66.66666666666666,3,1,2,1,2,1,1,1,3,1,2,3,1,2,1,2,4,2,3,1,0-1,no issues. But accidently ran dao block twice. Reject,"No issues, worked first time","Nice weak smile, had to adjust both positioning and voltage to avoid eye and tooth.",180,74,21,Male,White,Some University but no degree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.839506172839506,NA,22.5,25,23.75,12,25,0,-0.8728227194492255,none,zm 100,72.50700889,13.29393852,11.78340101,0
18,zm,100,62,2,1,65,450,500,0,images\blank.jpg,NA,66.66666666666666,3,1,2,1,2,1,1,1,3,1,2,3,1,2,1,2,4,2,3,1,0-1,no issues. But accidently ran dao block twice. Reject,"No issues, worked first time","Nice weak smile, had to adjust both positioning and voltage to avoid eye and tooth.",180,74,21,Male,White,Some University but no degree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.839506172839506,NA,22.5,25,23.75,12,25,0,-0.3184681583476765,none,zm 100,71.60068639,13.44499227,NA,0
18,zm,100,68,2,1,129,450,500,neu,images\Cups_1.jpg,No,66.66666666666666,3,1,2,1,2,1,1,1,3,1,2,3,1,2,1,2,4,2,3,1,0-1,no issues. But accidently ran dao block twice. Reject,"No issues, worked first time","Nice weak smile, had to adjust both positioning and voltage to avoid eye and tooth.",180,74,21,Male,White,Some University but no degree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.839506172839506,NA,22.5,25,23.75,12,25,0,-0.7236488812392428,neutral,zm 100,NA,12.31208913,8.309164733,1
18,zm,50,52,2,2,66,225,250,0,images\blank.jpg,No,66.66666666666666,3,1,2,1,2,1,1,1,3,1,2,3,1,2,1,2,4,2,3,1,0-1,no issues. But accidently ran dao block twice. Reject,"No issues, worked first time","Nice weak smile, had to adjust both positioning and voltage to avoid eye and tooth.",180,74,21,Male,White,Some University but no degree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.839506172839506,NA,11.25,12.5,11.875,12,25,0,-0.021531841652323594,none,zm 50,NA,13.29393852,2.040434068,0
18,zm,50,55,2,2,66,225,250,0,images\blank.jpg,No,66.66666666666666,3,1,2,1,2,1,1,1,3,1,2,3,1,2,1,2,4,2,3,1,0-1,no issues. But accidently ran dao block twice. Reject,"No issues, worked first time","Nice weak smile, had to adjust both positioning and voltage to avoid eye and tooth.",180,74,21,Male,White,Some University but no degree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.839506172839506,NA,11.25,12.5,11.875,12,25,0,-0.055783132530120474,none,zm 50,NA,NA,2.644649072,0
18,zm,50,59,2,2,66,225,250,0,images\blank.jpg,NA,66.66666666666666,3,1,2,1,2,1,1,1,3,1,2,3,1,2,1,2,4,2,3,1,0-1,no issues. But accidently ran dao block twice. Reject,"No issues, worked first time","Nice weak smile, had to adjust both positioning and voltage to avoid eye and tooth.",180,74,21,Male,White,Some University but no degree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.839506172839506,NA,11.25,12.5,11.875,12,25,0,-0.03664371772805508,none,zm 50,74.62176141,NA,NA,0
18,zm,50,63,2,2,66,225,250,0,images\blank.jpg,NA,66.66666666666666,3,1,2,1,2,1,1,1,3,1,2,3,1,2,1,2,4,2,3,1,0-1,no issues. But accidently ran dao block twice. Reject,"No issues, worked first time","Nice weak smile, had to adjust both positioning and voltage to avoid eye and tooth.",180,74,21,Male,White,Some University but no degree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.839506172839506,NA,11.25,12.5,11.875,12,25,0,0.06301204819277108,none,zm 50,72.65806265,NA,NA,0
19,dao,0,52,2,3,67,0,0,0,images\blank.jpg,Yes,66.25,4,1,4,1,5,2,1,1,3,3,1,3,3,2,3,4,2,4,5,1,1-0,no issues.,Worked well. At the end of the task stated they felt it in their teeth on the left side.,"Took a while to get it off the eyes and produce a smooth movement, was jittery",185,68,28,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,Unsure,NA,NA,0,0,3,2,1,4,2,5,2,5,5,5,3,2,5,2,4,3,3,1,2,5,19.86851716581446,64,0,0,0,18,35,0.07900172117039587,0.05351118760757315,none,off,NA,44.93969934261408,0,0
19,dao,0,57,2,3,67,0,0,0,images\blank.jpg,NA,66.25,4,1,4,1,5,2,1,1,3,3,1,3,3,2,3,4,2,4,5,1,1-0,no issues.,Worked well. At the end of the task stated they felt it in their teeth on the left side.,"Took a while to get it off the eyes and produce a smooth movement, was jittery",185,68,28,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,Unsure,NA,NA,0,0,3,2,1,4,2,5,2,5,5,5,3,2,5,2,4,3,3,1,2,5,19.86851716581446,64,0,0,0,18,35,0.0349225473321859,-0.026110154905335622,none,off,60.57376256767208,15.03105665119876,17.59897041763341,0
19,dao,0,62,2,3,67,0,0,0,images\blank.jpg,Yes,66.25,4,1,4,1,5,2,1,1,3,3,1,3,3,2,3,4,2,4,5,1,1-0,no issues.,Worked well. At the end of the task stated they felt it in their teeth on the left side.,"Took a while to get it off the eyes and produce a smooth movement, was jittery",185,68,28,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,Unsure,NA,NA,0,0,3,2,1,4,2,5,2,5,5,5,3,2,5,2,4,3,3,1,2,5,19.86851716581446,64,0,0,0,18,35,-0.28134251290877793,-0.06141135972461275,none,off,NA,NA,NA,0
19,dao,0,65,2,3,131,0,0,neu,images\Cardboard_2.jpg,NA,66.25,4,1,4,1,5,2,1,1,3,3,1,3,3,2,3,4,2,4,5,1,1-0,no issues.,Worked well. At the end of the task stated they felt it in their teeth on the left side.,"Took a while to get it off the eyes and produce a smooth movement, was jittery",185,68,28,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,Unsure,NA,NA,0,0,3,2,1,4,2,5,2,5,5,5,3,2,5,2,4,3,3,1,2,5,19.86851716581446,64,0,0,0,18,35,0.014870912220309805,-0.026282271944922535,neutral,off,50.45316125290024,32.70434551430781,0,1
19,dao,0,69,2,3,131,0,0,neu,images\Roofing_2.jpg,NA,66.25,4,1,4,1,5,2,1,1,3,3,1,3,3,2,3,4,2,4,5,1,1-0,no issues.,Worked well. At the end of the task stated they felt it in their teeth on the left side.,"Took a while to get it off the eyes and produce a smooth movement, was jittery",185,68,28,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,Unsure,NA,NA,0,0,3,2,1,4,2,5,2,5,5,5,3,2,5,2,4,3,3,1,2,5,19.86851716581446,64,0,0,0,18,35,-0.043631669535284,0.025938037865748713,neutral,off,66.54038573085846,40.10597931167827,21.073206689868524,1
19,dao,0,70,2,3,131,0,0,neu,images\Roofing_2.jpg,Yes,66.25,4,1,4,1,5,2,1,1,3,3,1,3,3,2,3,4,2,4,5,1,1-0,no issues.,Worked well. At the end of the task stated they felt it in their teeth on the left side.,"Took a while to get it off the eyes and produce a smooth movement, was jittery",185,68,28,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,Unsure,NA,NA,0,0,3,2,1,4,2,5,2,5,5,5,3,2,5,2,4,3,3,1,2,5,19.86851716581446,64,0,0,0,18,35,-0.006901893287435455,-0.12531841652323583,neutral,off,NA,NA,NA,1
19,dao,100,56,2,1,65,600,600,0,images\blank.jpg,Yes,66.25,4,1,4,1,5,2,1,1,3,3,1,3,3,2,3,4,2,4,5,1,1-0,no issues.,Worked well. At the end of the task stated they felt it in their teeth on the left side.,"Took a while to get it off the eyes and produce a smooth movement, was jittery",185,68,28,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,Unsure,NA,NA,0,0,3,2,1,4,2,5,2,5,5,5,3,2,5,2,4,3,3,1,2,5,19.86851716581446,64,30,30,30,18,35,-0.31101549053356276,0.09783132530120481,none,dao 100,NA,25.529292343387468,56.49531129156999,0
19,dao,100,60,2,1,65,600,600,0,images\blank.jpg,Yes,66.25,4,1,4,1,5,2,1,1,3,3,1,3,3,2,3,4,2,4,5,1,1-0,no issues.,Worked well. At the end of the task stated they felt it in their teeth on the left side.,"Took a while to get it off the eyes and produce a smooth movement, was jittery",185,68,28,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,Unsure,NA,NA,0,0,3,2,1,4,2,5,2,5,5,5,3,2,5,2,4,3,3,1,2,5,19.86851716581446,64,30,30,30,18,35,-0.1395697074010327,0.10771084337349397,none,dao 100,NA,44.63759184068059,16.541594160866204,0
19,dao,100,67,2,1,132,600,600,neg,images\Flood_3.jpg,NA,66.25,4,1,4,1,5,2,1,1,3,3,1,3,3,2,3,4,2,4,5,1,1-0,no issues.,Worked well. At the end of the task stated they felt it in their teeth on the left side.,"Took a while to get it off the eyes and produce a smooth movement, was jittery",185,68,28,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,Unsure,NA,NA,0,0,3,2,1,4,2,5,2,5,5,5,3,2,5,2,4,3,3,1,2,5,19.86851716581446,64,30,30,30,18,35,0,0.058915662650602406,congruent emotion,dao 100,43.65574245939675,NA,NA,1
19,dao,100,68,2,1,132,600,600,neg,images\Flood_3.jpg,Yes,66.25,4,1,4,1,5,2,1,1,3,3,1,3,3,2,3,4,2,4,5,1,1-0,no issues.,Worked well. At the end of the task stated they felt it in their teeth on the left side.,"Took a while to get it off the eyes and produce a smooth movement, was jittery",185,68,28,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,Unsure,NA,NA,0,0,3,2,1,4,2,5,2,5,5,5,3,2,5,2,4,3,3,1,2,5,19.86851716581446,64,30,30,30,18,35,-0.1833562822719449,0.09108433734939757,congruent emotion,dao 100,NA,10.80155162412993,52.26580626450116,1
19,dao,100,72,2,1,129,600,600,neu,images\Cups_1.jpg,Yes,66.25,4,1,4,1,5,2,1,1,3,3,1,3,3,2,3,4,2,4,5,1,1-0,no issues.,Worked well. At the end of the task stated they felt it in their teeth on the left side.,"Took a while to get it off the eyes and produce a smooth movement, was jittery",185,68,28,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,Unsure,NA,NA,0,0,3,2,1,4,2,5,2,5,5,5,3,2,5,2,4,3,3,1,2,5,19.86851716581446,64,30,30,30,18,35,-0.019999999999999997,0.12180722891566265,neutral,dao 100,NA,67.74881573859241,67.74881573859241,1
19,dao,50,53,2,2,66,300,300,0,images\blank.jpg,NA,66.25,4,1,4,1,5,2,1,1,3,3,1,3,3,2,3,4,2,4,5,1,1-0,no issues.,Worked well. At the end of the task stated they felt it in their teeth on the left side.,"Took a while to get it off the eyes and produce a smooth movement, was jittery",185,68,28,Male,"Asian (Indian, Pakistani, Bangladeshi, Chinese, any other Asian background)",University Bachelors Degree,Unsure,NA,NA,0,0,3,2,1,4,2,5,2,5,5,5,3,2,5,2,4,3,3,1,2,5,19.86851716581446,64,15,15,15,18,35,-0.09702237521514627,0.025611015490533545,none,dao 50,97.58193155452436,69.25935324825986,19.2605616782676,0
